source_file	source_group	line_number	terms	reference_state	line_text
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting_V3.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(,protein_mpnn_utils	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting_V3.ipynb"",""provenance"":[{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyN+ASSs+2ynHE/0Bbku8GWB""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""cb499238b2b340149f58948a58b32130"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting_V4.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting_V4.ipynb"",""provenance"":[{""file_id"":""1pVhC5AbmuvXzZnXLNAB_2YuWy2ZAJcWr"",""timestamp"":1660063644001},{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyMUfZEtgNNzwJKcNAEhQbpe""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""7631539698df403382400489e8f7cc5b"":{""model_module"":""@jupyter-widgets/controls"",""model_na"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting_V5.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting_V5.ipynb"",""provenance"":[{""file_id"":""1lflFl5XK3XT6K68JEJM1cBkMIxwu37_y"",""timestamp"":1660186943397},{""file_id"":""1pVhC5AbmuvXzZnXLNAB_2YuWy2ZAJcWr"",""timestamp"":1660063644001},{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyN2dQOTRS80/LPGvNDG3rh2""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""a8c4552de3fb4"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting_V6.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting_V6.ipynb"",""provenance"":[{""file_id"":""18Piv5lfCSgDNGbRn3WIW_h1vuRXJMacN"",""timestamp"":1660269979292},{""file_id"":""1lflFl5XK3XT6K68JEJM1cBkMIxwu37_y"",""timestamp"":1660186943397},{""file_id"":""1pVhC5AbmuvXzZnXLNAB_2YuWy2ZAJcWr"",""timestamp"":1660063644001},{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyM/esj+YmGpAySkDN8v7NdJ""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standa"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting_V6_V2.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting_V6_V2.ipynb"",""provenance"":[{""file_id"":""16qmcSOOiNm563rgcOgqrw7Hu-d2Jcsq_"",""timestamp"":1660912155023}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""1ecbe357ca8a41f9b89bab29c4106249"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"":nul"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting_V6_V2_debug.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting_V6_V2_debug.ipynb"",""provenance"":[{""file_id"":""1nGFUhbs0Xb6Tc4uyVYUNqXrIEgv9stcJ"",""timestamp"":1661185022978},{""file_id"":""16qmcSOOiNm563rgcOgqrw7Hu-d2Jcsq_"",""timestamp"":1660912155023}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""49aa96c94b9d442e9eec72b37e266f28"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""2.0.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/contr"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/ProteinMPNNTesting_V7.ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""ProteinMPNNTesting_V7.ipynb"",""provenance"":[{""file_id"":""1A4mBuZJF_baNh21C2XXn1zz6MjfCB5y4"",""timestamp"":1660332427331},{""file_id"":""18Piv5lfCSgDNGbRn3WIW_h1vuRXJMacN"",""timestamp"":1660269979292},{""file_id"":""1lflFl5XK3XT6K68JEJM1cBkMIxwu37_y"",""timestamp"":1660186943397},{""file_id"":""1pVhC5AbmuvXzZnXLNAB_2YuWy2ZAJcWr"",""timestamp"":1660063644001},{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyN3DvRDe/4mKn3v0+g76pZP""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3"""
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/PyRun_Notebook_V16 (1).ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""id"":""ZXaAVOi4rtXh"",""outputId"":""80fe8f3b-482c-4b22-dbf9-8cf4190fc00d"",""executionInfo"":{""status"":""ok"",""timestamp"":1657543019922,""user_tz"":300,""elapsed"":26507,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""}}},""outputs"":[{""output_type"":""stream"",""name"":""stdout"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/drive',force_remount=True)\n"",""import sys\n"",""\n"",""# Assuming that the .py file is being run from the directory containing pyrosetta installation, utility scripts, and data sub-directories\n"",""pyrosetta_"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/PyRun_Notebook_V16.ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""id"":""ZXaAVOi4rtXh"",""outputId"":""e664fc09-5647-4a63-a710-1e8e0de141f7"",""executionInfo"":{""status"":""ok"",""timestamp"":1657133034903,""user_tz"":300,""elapsed"":2413,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""}}},""outputs"":[{""output_type"":""stream"",""name"":""stdout"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/drive',force_remount=True)\n"",""import sys\n"",""\n"",""# Assuming that the .py file is being run from the directory containing pyrosetta installation, utility scripts, and data sub-directories\n"",""pyrosetta_p"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/PyRun_Notebook_V16_new_colab.ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":19085,""status"":""ok"",""timestamp"":1657637357014,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""ZXaAVOi4rtXh"",""outputId"":""229511ee-32a8-4e4e-cde4-4b8bf43c5cc3""},""outputs"":[{""output_type"":""stream"",""name"":""stdout"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/drive',force_remount=True)\n"",""import sys\n"",""\n"",""# Assuming that the .py file is being run from the directory containing pyrosetta installation, utility scripts, and data sub-directories\n"",""pyrosetta_"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML.ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML.ipynb"",""provenance"":[],""collapsed_sections"":[],""authorship_tag"":""ABX9TyM3O16DNlFfItDtQz/pD0O4""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""a0cb0fd84efb47f58c21072b87cc907e"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"":null,""_view_module"":""@jupyter-widgets/controls"",""_view_module_version"":""1."
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2.ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2.ipynb"",""provenance"":[{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyO0Gy35jN7YcuWj8IlgTanm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""75803508d6794e51a306057d12bf7278"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V2.ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Quick_Dirty_MPNN_ML_V2_V2.ipynb"",""provenance"":[{""file_id"":""1OcwzjBbUTsRE9c_L-Ccxug6YDr8oW_AW"",""timestamp"":1660912197455},{""file_id"":""1UbMtkP3y9l-EmVR3lAqHgpnu3o9jkRKV"",""timestamp"":1660767058737}],""collapsed_sections"":[],""authorship_tag"":""ABX9TyOkKwok1KVB6Uf8u88g+yuv""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""edf41974ae0f4d409805de5eb113b740"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/con"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_V3.ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""cells"":[{""cell_type"":""code"",""execution_count"":1,""metadata"":{""colab"":{""base_uri"":""https://localhost:8080/""},""executionInfo"":{""elapsed"":20761,""status"":""ok"",""timestamp"":1663976451577,""user"":{""displayName"":""Sajid Ahmed"",""userId"":""04752908110581574178""},""user_tz"":300},""id"":""z-3O_CSy0kbu"",""outputId"":""9d679bfe-4f4d-4031-f87e-541d00ea6eb1""},""outputs"":[{""name"":""stdout"",""output_type"":""stream"",""text"":[""Mounted at /content/drive\n""]}],""source"":[""from google.colab import drive\n"",""drive.mount('/content/drive',force_remount=True)\n"",""import sys \n"",""installation_path = \""/content/drive/MyDrive/Colab_Installations_V2\""\n"",""# The path is being modified so that everything installed in the installation path"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Quick_Dirty_MPNN_ML_V2_VGRAPHS_V1.ipynb	raw_colab_notebook_copy	1	model_name	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""provenance"":[{""file_id"":""1OlfyagfDA7_zfl2KcCZPEiT5pk5nP6y2"",""timestamp"":1665522031301}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""5e32b2d1e4c449ddb7915e2e4a0202ff"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"":null,""_view_module"":""@jupyter-widgets/controls"",""_view_module_v"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/S669_ProteinMPNNTesting_V3.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(,protein_mpnn_utils	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""S669_ProteinMPNNTesting_V3.ipynb"",""provenance"":[{""file_id"":""1pVhC5AbmuvXzZnXLNAB_2YuWy2ZAJcWr"",""timestamp"":1660006805727},{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyP/OwyX3f3TI+2GvFswcj43""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""d6d8ce196d674c3a81d30e8b6ec4cb61"":{""model_module"":""@jupyter-widgets/controls"",""mod"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/S669_ProteinMPNNTesting_V6.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(,protein_mpnn_utils	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""S669_ProteinMPNNTesting_V6.ipynb"",""provenance"":[{""file_id"":""1XOwO9yE1GWMKCOUHwjckN4sNP24CUO_D"",""timestamp"":1660350744593}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""4573da06a5c84bdb85cc498ef49eb0bc"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"":n"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/S669_ProteinMPNNTesting_V6_V2.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""S669_ProteinMPNNTesting_V6_V2.ipynb"",""provenance"":[{""file_id"":""1i8heqewUkh-pD8aQSBkQkSn5zL23HHRN"",""timestamp"":1661365992148}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""fcb9857bd109470cbc2d74e7a6fd9040"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Ssym_ProteinMPNNTesting_V3.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(,protein_mpnn_utils	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Ssym_ProteinMPNNTesting_V3.ipynb"",""provenance"":[{""file_id"":""1pVhC5AbmuvXzZnXLNAB_2YuWy2ZAJcWr"",""timestamp"":1660005008714},{""file_id"":""15CZP_QPsZM_a4zrMeXeEkOv3etUxdfGf"",""timestamp"":1659987494702},{""file_id"":""1SkRys28wb6sJqBXySeHpeMieMPcS9Vd3"",""timestamp"":1659972514597}],""collapsed_sections"":[],""machine_shape"":""hm"",""authorship_tag"":""ABX9TyPeQRSeSCz8DjD76t4lX/cs""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""f585a3257b7c46d28c686716eeb7368a"":{""model_module"":""@jupyter-widgets/controls"",""mod"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Ssym_ProteinMPNNTesting_V6.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(,protein_mpnn_utils	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Ssym_ProteinMPNNTesting_V6.ipynb"",""provenance"":[{""file_id"":""1K46TEUde7n4wvuXXkzHkcOaaQ9uapAgW"",""timestamp"":1660601157784}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""b85f8537a32a43e1819df49985e089ae"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"":n"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/Ssym_ProteinMPNNTesting_V6_V2.ipynb	raw_colab_notebook_copy	1	v_48_020,model_name,checkpoint_path,weights_path,vanilla_model_weights,ProteinMPNN(	active_or_text	"{""nbformat"":4,""nbformat_minor"":0,""metadata"":{""colab"":{""name"":""Ssym_ProteinMPNNTesting_V6_V2.ipynb"",""provenance"":[{""file_id"":""1i8heqewUkh-pD8aQSBkQkSn5zL23HHRN"",""timestamp"":1661368482276}],""collapsed_sections"":[],""machine_shape"":""hm""},""kernelspec"":{""name"":""python3"",""display_name"":""Python 3""},""language_info"":{""name"":""python""},""accelerator"":""GPU"",""gpuClass"":""standard"",""widgets"":{""application/vnd.jupyter.widget-state+json"":{""3ebea4dd4fb9448d91689e3e36440969"":{""model_module"":""@jupyter-widgets/controls"",""model_name"":""HBoxModel"",""model_module_version"":""1.5.0"",""state"":{""_dom_classes"":[],""_model_module"":""@jupyter-widgets/controls"",""_model_module_version"":""1.5.0"",""_model_name"":""HBoxModel"",""_view_count"
drive_evidence_copy/sajidahmedprotres_drive/Colab Notebooks/proteinmpnn_quickdemo.ipynb	raw_colab_notebook_copy	1	v_48_002,v_48_010,v_48_020,v_48_030,model_name,checkpoint_path,vanilla_model_weights,ProteinMPNN(,protein_mpnn_utils	active_or_text	"{""cells"":[{""cell_type"":""markdown"",""metadata"":{""id"":""AYZebfKn8gef""},""source"":[""#ProteinMPNN\n"",""This notebook is intended as a quick demo, more features to come!""]},{""cell_type"":""code"",""execution_count"":null,""metadata"":{""id"":""iYDU3ftml2k5""},""outputs"":[],""source"":[""#@title Clone github repo\n"",""import json, time, os, sys, glob\n"",""\n"",""if not os.path.isdir(\""ProteinMPNN\""):\n"",""  os.system(\""git clone -q https://github.com/dauparas/ProteinMPNN.git\"")\n"",""sys.path.append('/content/ProteinMPNN/vanilla_proteinmpnn')""]},{""cell_type"":""code"",""source"":[""#@title Setup Model\n"",""import matplotlib.pyplot as plt\n"",""import shutil\n"",""import warnings\n"",""import numpy as np\n"",""import torch\n"",""from torch "
manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	56	v_48_020,vanilla_model_weights	note_or_generated_inventory	source_repos/SajidAhmeduiu_ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt
manuscript_codebase_mapping/V3_PICKLE_REPRODUCTION_FROM_INPUTS_PLAN.md	manuscript_codebase_mapping_note	395	v_48_020	note_or_generated_inventory	- old ProteinMPNN fork code and `v_48_020.pt` model weight
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/NESTED_PROTEINMPNN_DIRTY_UTILS_AUDIT.md	manuscript_codebase_mapping_note	9	protein_mpnn_utils	note_or_generated_inventory	- Dirty file: `vanilla_proteinmpnn/protein_mpnn_utils.py`.
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/NESTED_PROTEINMPNN_DIRTY_UTILS_AUDIT.md	manuscript_codebase_mapping_note	83	protein_mpnn_utils	note_or_generated_inventory	`protein_mpnn_utils.py` path by default, so the historical parser,
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/NESTED_PROTEINMPNN_DIRTY_UTILS_AUDIT.md	manuscript_codebase_mapping_note	99	protein_mpnn_utils	note_or_generated_inventory	The dirty nested `protein_mpnn_utils.py` is important historical evidence, but
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/SSYM_ALL_ENTRIES_TENSOR_EXTRACTION_EXPERIMENT.md	manuscript_codebase_mapping_note	32	protein_mpnn_utils	note_or_generated_inventory	- Utils source: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py`
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/SSYM_ALL_ENTRIES_TENSOR_EXTRACTION_EXPERIMENT.md	manuscript_codebase_mapping_note	33	v_48_020,vanilla_model_weights	note_or_generated_inventory	- Checkpoint: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt`
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/json/ssym_all_entries_tensor_extraction_summary.json	manuscript_codebase_mapping_note	10	protein_mpnn_utils	note_or_generated_inventory	"""utils_path"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py"","
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_all_entries_tensor_extraction/json/ssym_all_entries_tensor_extraction_summary.json	manuscript_codebase_mapping_note	11	v_48_020,checkpoint_path,vanilla_model_weights	note_or_generated_inventory	"""checkpoint_path"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt"","
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_smoke_test/SSYM_TENSOR_EXTRACTION_SMOKE_TEST.md	manuscript_codebase_mapping_note	23	protein_mpnn_utils	note_or_generated_inventory	- Utils source: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py`
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_smoke_test/SSYM_TENSOR_EXTRACTION_SMOKE_TEST.md	manuscript_codebase_mapping_note	24	v_48_020,vanilla_model_weights	note_or_generated_inventory	- Checkpoint: `drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt`
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_smoke_test/json/ssym_tensor_extraction_smoke_summary.json	manuscript_codebase_mapping_note	9	protein_mpnn_utils	note_or_generated_inventory	"""utils_path"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/protein_mpnn_utils.py"","
manuscript_codebase_mapping/tensor_extraction_codeblock_recovery/ssym_smoke_test/json/ssym_tensor_extraction_smoke_summary.json	manuscript_codebase_mapping_note	10	v_48_020,checkpoint_path,vanilla_model_weights	note_or_generated_inventory	"""checkpoint_path"": ""drive_evidence_copy/sajidahmedprotres_drive/Protein_MPNN_Digging/ProteinMPNN/vanilla_proteinmpnn/vanilla_model_weights/v_48_020.pt"","
