file	path	normalized_path	depth	key_count	key_type_counts	value_type_counts	sample_keys
S_921_full_feature_dict.pickle	root['1g1vA'][0]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1g1wA'][0]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1g6nA'][0]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][0]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][1]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][2]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][3]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][4]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][5]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][6]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][7]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][8]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hngA'][9]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][0]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][1]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][2]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][3]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][4]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][5]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][6]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][7]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][8]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][9]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][10]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][11]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][12]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][13]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][14]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float32"": 10, ""numpy.ndarray"": 9, ""numpy.float64"": 8, ""builtins.list"": 5, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][15]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
S_921_full_feature_dict.pickle	root['1hz6A'][16]	root[<entry>][<idx>]	2	34	"{""builtins.str"": 34}"	"{""numpy.float64"": 14, ""numpy.ndarray"": 9, ""builtins.list"": 5, ""numpy.float32"": 4, ""builtins.str"": 1, ""builtins.float"": 1}"	"[""'mut'"", ""'ddg'"", ""'log_prob'"", ""'top_15_attention_weights'"", ""'top_10_attention_weights'"", ""'top_5_attention_weights'"", ""'top_15_neighbor_indices'"", ""'top_10_neighbor_indices'"", ""'top_5_neighbor_indices'"", ""'top_15_closest_neighbor_indices'"", ""'top_10_closest_neighbor_indices'"", ""'w_n_log_prob'"", ""'m_n_log_prob'"", ""'neighbor_aa_identities'"", ""'neighbor_w_message_vector_coming_from_center'"", ""'neighbor_m_message_vector_coming_from_center'"", ""'center_mut_wild_energy'"", ""'center_mut_max_energy'"", ""'center_entropy'"", ""'weighted_neighbor_entropies'""]"
